040;12
065;12
050;12
065;12
065;12
050;12
032;12
032;12
032;12
032;12
032;12
032;12
032;12
032;12
032;12
032;12
065;12
065;12
065;12
065;12
065;12
065;12
065;12
065;12
065;12
050;12
050;12
050;12
050;12
050;12
050;12
050;12
050;12
