headers;"Код заказа";"Пневматическое присоединение, канал 1";"Пневматическое присоединение, канал 2";"Рабочее давление, МПа";"Рабочая среда";"Рабочая температура, °С";"Материал корпуса";"Материал уплотнений";Форма;price;stock
SPM06S1;"Цанговый штуцер 6 мм";"Цанговый штуцер 6 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;833.02;"90 шт"
SPU16S1;"Цанговый штуцер 16 мм";"Цанговый штуцер 16 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;791.59;"17 шт"
SPU12S1;"Цанговый штуцер 12 мм";"Цанговый штуцер 12 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;633.02;"45 шт"
SPU10S1;"Цанговый штуцер 10 мм";"Цанговый штуцер 10 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;592.24;"140 шт"
SPU06S1;"Цанговый штуцер 6 мм";"Цанговый штуцер 6 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;517.16;"60 шт"
SPU04S1;"Цанговый штуцер 4 мм";"Цанговый штуцер 4 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;475.73;"40 шт"
SPC16-04S1P;"Цанговый штуцер 16 мм";R1/2;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;752.76;"69 шт"
SPC10-04S1P;"Цанговый штуцер 10 мм";R1/2;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;591.59;"119 шт"
SPC08-02S1P;"Цанговый штуцер 8 мм";R1/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;458.26;"252 шт"
SPE10S1;"Цанговый штуцер 10 мм";"Цанговый штуцер 10 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1345;"190 шт"
SPE08S1;"Цанговый штуцер 8 мм";"Цанговый штуцер 8 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1189.01;"178 шт"
SPE06S1;"Цанговый штуцер 6 мм";"Цанговый штуцер 6 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1067.97;"142 шт"
headers;"Код заказа";"Пневматическое присоединение, канал 1";"Пневматическое присоединение, канал 2";"Рабочее давление, МПа";"Рабочая среда";"Рабочая температура, °С";"Материал корпуса";"Материал уплотнений";price;stock
SMC06-01S1P;"Штуцер с накидной гайкой 6 мм";R1/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;437.54;"200 шт"
SPC10-01S1P;"Цанговый штуцер 10 мм";R1/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;600.65;"245 шт"
headers;"Код заказа";"Пневматическое присоединение, канал 1";"Пневматическое присоединение, канал 2";"Рабочее давление, МПа";"Рабочая среда";"Рабочая температура, °С";"Материал корпуса";"Материал уплотнений";Форма;price;stock
SPC08-01S1P;"Цанговый штуцер 8 мм";R1/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;437.54;"127 шт"
SPC06-02S1P;"Цанговый штуцер 6 мм";R1/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;411.01;"244 шт"
SPCF06-02S1P;"Цанговый штуцер 6 мм";"R1/4 внутренняя";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;437.54;"94 шт"
SPCF06-03S1G;"Цанговый штуцер 6 мм";"G3/8 внутренняя";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;618.78;"298 шт"
SPC12-04S1G;"Цанговый штуцер 12 мм";G1/2;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;791.59;"171 шт"
SPC08-01S1G;"Цанговый штуцер 8 мм";G1/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;603.89;"198 шт"
SPL12-04S1G;"Цанговый штуцер 12 мм";G1/2;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Угловой;1528.82;"108 шт"
SPL10-02S1G;"Цанговый штуцер 10 мм";G1/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Угловой;1356.65;"196 шт"
SPL08-01S1G;"Цанговый штуцер 8 мм";G1/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Угловой;1234.32;"169 шт"
SPL06-01S1G;"Цанговый штуцер 6 мм";G1/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Угловой;1061.50;"108 шт"
SPL10-02S1P;"Цанговый штуцер 10 мм";R1/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Угловой;1189.65;"203 шт"
SPL08-02S1P;"Цанговый штуцер 8 мм";R1/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Угловой;1109.40;"368 шт"
SPL06-02S1P;"Цанговый штуцер 6 мм";R1/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Угловой;910.04;"236 шт"
SPL06-01S1P;"Цанговый штуцер 6 мм";R1/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Угловой;895.15;"487 шт"
SPL04-01S1P;"Цанговый штуцер 4 мм";R1/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Угловой;853.73;"154 шт"
SPCF16-03S1G;"Цанговый штуцер 16 мм";"G3/8 внутренняя";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;919.10;"158 шт"
SPL16-04S1G;"Цанговый штуцер 16 мм";G1/2;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Угловой;1893.87;"177 шт"
SPGJ12-10S1;"Цанговый штуцер 12 мм";"Цанговый штуцер 12 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;615.54;"0 шт"
SPGJ14-12S1;"Цанговый штуцер 14 мм";"Цанговый штуцер 14 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;684.15;"0 шт"
SPV16S1;"Цанговый штуцер 16 мм";"Цанговый штуцер 16 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Угловой;1264.09;"0 шт"
SPV14S1;"Цанговый штуцер 14 мм";"Цанговый штуцер 14 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Угловой;1108.75;"0 шт"
SPV04S1;"Цанговый штуцер 4 мм";"Цанговый штуцер 4 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Угловой;791.59;"0 шт"
SPM14S1;"Цанговый штуцер 14 мм";"Цанговый штуцер 14 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;1108.75;"0 шт"
SPM04S1;"Цанговый штуцер 4 мм";"Цанговый штуцер 4 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;791.59;"0 шт"
SPU16-12S1;"Цанговый штуцер 16 мм";"Цанговый штуцер 14 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;791.59;"0 шт"
SPU14-12S1;"Цанговый штуцер 14 мм";"Цанговый штуцер 12 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;672.50;"0 шт"
SPU12-10S1;"Цанговый штуцер 12 мм";"Цанговый штуцер 10 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;633.02;"0 шт"
SPU10-08S1;"Цанговый штуцер 10 мм";"Цанговый штуцер 8 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;592.24;"0 шт"
SPU08-06S1;"Цанговый штуцер 8 мм";"Цанговый штуцер 6 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;552.76;"0 шт"
SPU06-04S1;"Цанговый штуцер 6 мм";"Цанговый штуцер 4 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;517.16;"0 шт"
SPU14S1;"Цанговый штуцер 14 мм";"Цанговый штуцер 14 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;672.50;"0 шт"
SPC16-06S1P;"Цанговый штуцер 16 мм";R3/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;833.02;"0 шт"
SPC16-03S1P;"Цанговый штуцер 16 мм";R3/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;725.57;"0 шт"
SPC16-02S1P;"Цанговый штуцер 16 мм";R1/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;699.04;"0 шт"
SPC14-06S1P;"Цанговый штуцер 14 мм";R3/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;791.59;"0 шт"
SPC14-04S1P;"Цанговый штуцер 14 мм";R1/2;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;713.92;"0 шт"
