headers;"Код заказа";Присоединение;Конструкция;Функция;"Условный проход, мм";Cv;"Тип катушки";Напряжение;"Мощность катушки";"Степень защиты";"Рабочая среда";"Рабочее давление, МПа";"Рабочая температура, °С";"Материал корпуса";"Материал мембраны";price;stock
ZS10-WXV;G3/8;"Мембранный клапан";"Нормально закрытый";10;1.8;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+120;Латунь;FPM;3374.79;"0 шт"
ZS10-WXE;G3/8;"Мембранный клапан";"Нормально закрытый";10;1.8;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+120;Латунь;EPDM;3374.79;"0 шт"
ZS10-WX;G3/8;"Мембранный клапан";"Нормально закрытый";10;1.8;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+80;Латунь;NBR;3374.79;"0 шт"
ZS10-040V-WX;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,8;-10…+120;"Нержавеющая сталь SS304";FPM;2994.20;"0 шт"
ZS10-040E-WX;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,8;-10…+80;Латунь;NBR;2994.20;"0 шт"
ZS10-040-WX;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,8;-10…+80;Латунь;NBR;2994.20;"0 шт"
ZS08-100V-WX;G1/4;"Мембранный клапан";"Нормально закрытый";10;1.8;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+120;Латунь;FPM;3787.74;"0 шт"
ZS08-100E-WX;G1/4;"Мембранный клапан";"Нормально закрытый";10;1.8;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+80;Латунь;NBR;3787.74;"0 шт"
ZS08-100-WX;G1/4;"Мембранный клапан";"Нормально закрытый";10;1.8;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+80;Латунь;NBR;3787.74;"0 шт"
ZS08-025V-WX;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+120;Латунь;FPM;1632.38;"0 шт"
ZS08-025E-WX;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+80;Латунь;NBR;1632.38;"0 шт"
ZS08-025-WX;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+80;Латунь;NBR;1632.38;"0 шт"
ZS06-025V-WX;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+120;Латунь;FPM;1632.38;"0 шт"
ZS06-025E-WX;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+80;Латунь;NBR;1632.38;"0 шт"
ZS06-025-WX;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+80;Латунь;NBR;1632.38;"0 шт"
ZS50E4V;G2;"Мембранный клапан";"Нормально закрытый";50;48;Стандартная;"24 В пост. тока";"40 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;Латунь;FPM;30265.64;"0 шт"
ZS50E4E;G2;"Мембранный клапан";"Нормально закрытый";50;48;Стандартная;"24 В пост. тока";"40 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;Латунь;EPDM;28673.40;"0 шт"
ZS50E4;G2;"Мембранный клапан";"Нормально закрытый";50;48;Стандартная;"24 В пост. тока";"40 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+80;Латунь;NBR;28673.40;"0 шт"
ZS40E4V;"G1 1/2";"Мембранный клапан";"Нормально закрытый";40;29;Стандартная;"24 В пост. тока";"40 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;Латунь;FPM;20388.53;"0 шт"
ZS40E4E;"G1 1/2";"Мембранный клапан";"Нормально закрытый";40;29;Стандартная;"24 В пост. тока";"40 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;Латунь;EPDM;19113.44;"0 шт"
ZS32-350E4V;"G1 1/4";"Мембранный клапан";"Нормально закрытый";35;24;Стандартная;"24 В пост. тока";"40 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;Латунь;FPM;18161.98;"0 шт"
ZS32-350E4E;"G1 1/4";"Мембранный клапан";"Нормально закрытый";35;24;Стандартная;"24 В пост. тока";"40 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;Латунь;EPDM;17204.04;"0 шт"
ZS32-350E4;"G1 1/4";"Мембранный клапан";"Нормально закрытый";35;24;Стандартная;"24 В пост. тока";"40 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+80;Латунь;NBR;17204.04;"0 шт"
ZS20E4V;G3/4;"Мембранный клапан";"Нормально закрытый";20;7.6;Стандартная;"24 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;Латунь;FPM;6116.56;"0 шт"
ZS20E4E;G3/4;"Мембранный клапан";"Нормально закрытый";20;7.6;Стандартная;"24 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+130;Латунь;EPDM;5864.13;"0 шт"
ZS15-160E4V;G1/2;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"24 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;Латунь;FPM;5543.09;"0 шт"
ZS15-160E4E;G1/2;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"24 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+130;Латунь;EPDM;5286.78;"0 шт"
ZS15-100E4V;G1/2;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"24 В пост. тока";"13 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,6;-10…+120;Латунь;FPM;4825.93;"0 шт"
ZS15-100E4E;G1/2;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"24 В пост. тока";"13 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,6;-10…+130;Латунь;EPDM;4406.51;"0 шт"
ZS10-160E4V;G3/8;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"24 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;Латунь;FPM;5543.09;"0 шт"
ZS10-160E4E;G3/8;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"24 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;Латунь;EPDM;5286.78;"0 шт"
ZS10-160E4;G3/8;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"24 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+80;Латунь;NBR;5286.78;"0 шт"
ZS10E4V;G3/8;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"24 В пост. тока";"13 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,6;-10…+120;Латунь;FPM;4538.55;"0 шт"
ZS10E4E;G3/8;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"24 В пост. тока";"13 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,6;-10…+120;Латунь;EPDM;4142.43;"0 шт"
ZS10E4;G3/8;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"24 В пост. тока";"13 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,6;-10…+80;Латунь;NBR;4142.43;"0 шт"
ZS10-040E4V;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;Стандартная;"24 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+120;Латунь;FPM;3764.44;"0 шт"
ZS10-040E4E;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;Стандартная;"24 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+120;Латунь;EPDM;3764.44;"0 шт"
ZS10-040E4;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;Стандартная;"24 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+80;Латунь;NBR;3764.44;"0 шт"
ZS08-100E4V;G1/4;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"24 В пост. тока";"13 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,6;-10…+120;Латунь;FPM;4555.38;"0 шт"
ZS08-100E4E;G1/4;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"24 В пост. тока";"13 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,6;-10…+120;Латунь;EPDM;4555.38;"0 шт"
ZS08-100E4;G1/4;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"24 В пост. тока";"13 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,6;-10…+80;Латунь;NBR;4555.38;"0 шт"
ZS08-025E4V;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"24 В пост. тока";"8,5 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+120;Латунь;FPM;2537.24;"0 шт"
ZS08-025E4E;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"24 В пост. тока";"8,5 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+120;Латунь;EPDM;2402.61;"0 шт"
ZS08-025E4;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"24 В пост. тока";"8,5 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+80;Латунь;NBR;2402.61;"0 шт"
ZS06-025E4V;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"24 В пост. тока";"8,5 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+120;Латунь;FPM;2537.24;"0 шт"
ZS06-025E4E;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"24 В пост. тока";"8,5 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+120;Латунь;EPDM;2402.61;"0 шт"
ZS06-025E4;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"24 В пост. тока";"8,5 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+80;Латунь;NBR;2402.61;"0 шт"
ZS50E2V;G2;"Мембранный клапан";"Нормально закрытый";50;48;Стандартная;"220 В перем. тока";"70 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;FPM;30265.64;"0 шт"
ZS50E2E;G2;"Мембранный клапан";"Нормально закрытый";50;48;Стандартная;"220 В перем. тока";"70 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;EPDM;28673.40;"0 шт"
ZS50E2;G2;"Мембранный клапан";"Нормально закрытый";50;48;Стандартная;"220 В перем. тока";"70 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;Латунь;NBR;28673.40;"0 шт"
ZS40E2V;"G1 1/2";"Мембранный клапан";"Нормально закрытый";40;29;Стандартная;"220 В перем. тока";"70 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;FPM;20388.53;"0 шт"
ZS40E2E;"G1 1/2";"Мембранный клапан";"Нормально закрытый";40;29;Стандартная;"220 В перем. тока";"70 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;EPDM;19113.44;"0 шт"
ZS40E2;"G1 1/2";"Мембранный клапан";"Нормально закрытый";40;29;Стандартная;"220 В перем. тока";"70 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;Латунь;NBR;19113.44;"0 шт"
ZS32-350E2V;"G1 1/4";"Мембранный клапан";"Нормально закрытый";35;24;Стандартная;"220 В перем. тока";"70 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;FPM;18161.98;"0 шт"
ZS32-350E2E;"G1 1/4";"Мембранный клапан";"Нормально закрытый";35;24;Стандартная;"220 В перем. тока";"70 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;EPDM;17204.04;"0 шт"
ZS32-350E2;"G1 1/4";"Мембранный клапан";"Нормально закрытый";35;24;Стандартная;"220 В перем. тока";"70 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;Латунь;NBR;17204.04;"0 шт"
ZS20E2V;G3/4;"Мембранный клапан";"Нормально закрытый";20;7.6;Стандартная;"220 В перем. тока";"33 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;FPM;6116.56;"0 шт"
ZS20E2E;G3/4;"Мембранный клапан";"Нормально закрытый";20;7.6;Стандартная;"220 В перем. тока";"33 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+130;Латунь;EPDM;5864.13;"0 шт"
ZS20E2;G3/4;"Мембранный клапан";"Нормально закрытый";20;7.6;Стандартная;"220 В перем. тока";"33 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;Латунь;NBR;5864.13;"0 шт"
ZS15-160E2V;G1/2;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"220 В перем. тока";"33 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;FPM;5543.09;"0 шт"
ZS15-160E2E;G1/2;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"220 В перем. тока";"33 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+130;Латунь;EPDM;5286.78;"0 шт"
ZS15-160E2;G1/2;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"220 В перем. тока";"33 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;Латунь;NBR;5286.78;"0 шт"
ZS15-100E2V;G1/2;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"220 В перем. тока";"22 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+120;Латунь;FPM;4825.93;"0 шт"
ZS15-100E2E;G1/2;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"220 В перем. тока";"22 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+130;Латунь;EPDM;4406.51;"0 шт"
ZS15-100E2;G1/2;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"220 В перем. тока";"22 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+80;Латунь;NBR;4142.43;"0 шт"
ZS10-160E2V;G3/8;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"220 В перем. тока";"33 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;FPM;5543.09;"0 шт"
ZS10-160E2E;G3/8;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"220 В перем. тока";"33 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;EPDM;5286.78;"0 шт"
ZS10-160E2;G3/8;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"220 В перем. тока";"33 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;Латунь;NBR;5286.78;"0 шт"
ZS10E2V;G3/8;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"220 В перем. тока";"22 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+120;Латунь;FPM;4538.55;"0 шт"
ZS10E2E;G3/8;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"220 В перем. тока";"22 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+120;Латунь;EPDM;4142.43;"0 шт"
ZS10E2;G3/8;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"220 В перем. тока";"22 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+80;Латунь;NBR;4142.43;"0 шт"
ZS10-040E2V;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;Стандартная;"220 В перем. тока";"33 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,8;-10…+120;Латунь;FPM;3764.44;"0 шт"
ZS10-040E2E;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;Стандартная;"220 В перем. тока";"33 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,8;-10…+120;Латунь;EPDM;3764.44;"0 шт"
ZS10-040E2;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;Стандартная;"220 В перем. тока";"33 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,8;-10…+80;Латунь;NBR;3764.44;"0 шт"
ZS08-100E2V;G1/4;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"220 В перем. тока";"22 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,6;-10…+120;Латунь;FPM;4555.38;"0 шт"
ZS08-100E2E;G1/4;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"220 В перем. тока";"22 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,6;-10…+120;Латунь;EPDM;4555.38;"0 шт"
ZS08-025E2S1E;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"220 В перем. тока";"13 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+120;"Нержавеющая сталь SS316";EPDM;3975.44;"0 шт"
ZS08-025E2S1;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"220 В перем. тока";"13 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+80;"Нержавеющая сталь SS316";NBR;3975.44;"0 шт"
ZS06-025E2S1V;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"220 В перем. тока";"13 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+120;"Нержавеющая сталь SS316";FPM;3975.44;"0 шт"
ZS06-025E2S1E;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"220 В перем. тока";"13 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+120;"Нержавеющая сталь SS316";EPDM;3975.44;"0 шт"
ZS06-025E2S1;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"220 В перем. тока";"13 ВА";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+80;"Нержавеющая сталь SS316";NBR;3975.44;"0 шт"
ZS40S2V-WX;"G1 1/2";"Мембранный клапан";"Нормально закрытый";40;29;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;"Нержавеющая сталь SS304";EPDM;20576.24;"0 шт"
ZS40S2E-WX;"G1 1/2";"Мембранный клапан";"Нормально закрытый";40;29;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;"Нержавеющая сталь SS304";NBR;18983.99;"0 шт"
ZS40S2-WX;"G1 1/2";"Мембранный клапан";"Нормально закрытый";40;29;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;"Нержавеющая сталь SS304";FPM;18983.99;"0 шт"
ZS32-350S2V-WX;"G1 1/4";"Мембранный клапан";"Нормально закрытый";35;24;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;"Нержавеющая сталь SS304";EPDM;17708.90;"0 шт"
ZS32-350S2E-WX;"G1 1/4";"Мембранный клапан";"Нормально закрытый";35;24;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;"Нержавеющая сталь SS304";NBR;16757.43;"0 шт"
ZS32-350S2-WX;"G1 1/4";"Мембранный клапан";"Нормально закрытый";35;24;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;"Нержавеющая сталь SS304";FPM;16757.43;"0 шт"
ZS15-160S2V-WX;G1/2;"Мембранный клапан";"Нормально закрытый";16;4.8;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+130;"Нержавеющая сталь SS304";EPDM;5921.09;"0 шт"
ZS15-160S2E-WX;G1/2;"Мембранный клапан";"Нормально закрытый";16;4.8;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;"Нержавеющая сталь SS304";NBR;5602.64;"0 шт"
ZS15-160S2-WX;G1/2;"Мембранный клапан";"Нормально закрытый";16;4.8;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;"Нержавеющая сталь SS304";FPM;5602.64;"0 шт"
ZS10-160S2V-WX;G3/8;"Мембранный клапан";"Нормально закрытый";16;4.8;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;"Нержавеющая сталь SS304";EPDM;5921.09;"0 шт"
ZS10-160S2E-WX;G3/8;"Мембранный клапан";"Нормально закрытый";16;4.8;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;"Нержавеющая сталь SS304";NBR;5602.64;"0 шт"
ZS10-160S2-WX;G3/8;"Мембранный клапан";"Нормально закрытый";16;4.8;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;"Нержавеющая сталь SS304";FPM;5602.64;"0 шт"
ZS10-040S2V-WX;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,8;-10…+80;"Нержавеющая сталь SS304";NBR;4901.01;"0 шт"
ZS10-040S2E-WX;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,8;-10…+120;"Нержавеющая сталь SS316";FPM;4034.99;"0 шт"
ZS10-040S2-WX;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,8;-10…+120;"Нержавеющая сталь SS304";EPDM;4034.99;"0 шт"
ZS08-025S2V-WX;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+120;"Нержавеющая сталь SS304";EPDM;2546.30;"0 шт"
ZS08-025S2E-WX;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+80;"Нержавеющая сталь SS304";NBR;2546.30;"0 шт"
ZS08-025S2-WX;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+120;"Нержавеющая сталь SS304";FPM;2546.30;"0 шт"
ZS06-025S2V-WX;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+120;"Нержавеющая сталь SS304";EPDM;2546.30;"0 шт"
ZS06-025S2E-WX;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+80;"Нержавеющая сталь SS304";NBR;2546.30;"0 шт"
ZS06-025S2-WX;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;"Без катушки";"Без катушки";-;-;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+120;"Нержавеющая сталь SS304";FPM;2546.30;"0 шт"
ZS50E4S2V;G2;"Мембранный клапан";"Нормально закрытый";50;48;Стандартная;"24 В пост. тока";"40 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;"Нержавеющая сталь SS304";FPM;30369.20;"0 шт"
ZS50E4S2E;G2;"Мембранный клапан";"Нормально закрытый";50;48;Стандартная;"24 В пост. тока";"40 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;"Нержавеющая сталь SS304";EPDM;28854.63;"0 шт"
ZS50E4S2;G2;"Мембранный клапан";"Нормально закрытый";50;48;Стандартная;"24 В пост. тока";"40 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+80;"Нержавеющая сталь SS304";NBR;28854.63;"0 шт"
ZS40E4S2V;"G1 1/2";"Мембранный клапан";"Нормально закрытый";40;29;Стандартная;"24 В пост. тока";"40 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;"Нержавеющая сталь SS304";FPM;21346.47;"0 шт"
ZS40E4S2E;"G1 1/2";"Мембранный клапан";"Нормально закрытый";40;29;Стандартная;"24 В пост. тока";"40 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;"Нержавеющая сталь SS304";EPDM;19754.22;"0 шт"
ZS40E4S2;"G1 1/2";"Мембранный клапан";"Нормально закрытый";40;29;Стандартная;"24 В пост. тока";"40 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+80;"Нержавеющая сталь SS304";NBR;19754.22;"0 шт"
