headers;"Код заказа";"Соответствует стандарту";Функция;"Диаметр поршня, мм";"Рабочий ход, мм";"Опрос положения";"Исполнение штока";"Резьба на штоке";Демпфирование;"Пневматическое присоединение";"Рабочая среда";"Рабочее давление, МПа";"Рабочая температура, °С";"Развиваемое усилие при выдвижении штока при 0,6 МПа, N";"Развиваемое усилие при втягивании штока при 0,6 МПа, N";"Материал крышек";"Материал корпуса";"Материал штока";"Материал уплотнений";price;stock
SF32x40-S;"ISO 21287";"Двустороннего действия";32;40;Да;"Внутренняя резьба";M8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;482;414;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";2679.64;"41 шт"
SF32x20-S;"ISO 21287";"Двустороннего действия";32;20;Да;"Внутренняя резьба";M8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;482;414;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";2456.98;"36 шт"
SF32x15-S;"ISO 21287";"Двустороннего действия";32;15;Да;"Внутренняя резьба";M8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;482;414;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";2400.02;"72 шт"
SF32x10-S;"ISO 21287";"Двустороннего действия";32;10;Да;"Внутренняя резьба";M8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;482;414;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";2346.95;"34 шт"
SF25x25-S-M;"ISO 21287";"Двустороннего действия";25;25;Да;"Наружная резьба";M8;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;295;247;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";2370.25;"15 шт"
SF25x50-S;"ISO 21287";"Двустороннего действия";25;50;Да;"Внутренняя резьба";M6;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;295;247;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";2691.29;"6 шт"
SF25x25-S;"ISO 21287";"Двустороннего действия";25;25;Да;"Внутренняя резьба";M6;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;295;247;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";2370.25;"1 шт"
SF25x15-S;"ISO 21287";"Двустороннего действия";25;15;Да;"Внутренняя резьба";M6;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;295;247;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";2242.09;"55 шт"
SF63x50-S-M;"ISO 21287";"Двустороннего действия";63;50;Да;"Наружная резьба";M12x1.25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";4534.67;"9 шт"
SF63x25-S-M;"ISO 21287";"Двустороннего действия";63;25;Да;"Наружная резьба";M12x1.25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";4034.99;"32 шт"
SF63x30-S;"ISO 21287";"Двустороннего действия";63;30;Да;"Внутренняя резьба";M10;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";4135.96;"31 шт"
SF50x80-S-M;"ISO 21287";"Двустороннего действия";50;80;Да;"Наружная резьба";M12x1.25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1178;989;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";4110.07;"21 шт"
SF50x30-S-M;"ISO 21287";"Двустороннего действия";50;30;Да;"Наружная резьба";M12x1.25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1178;989;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";3319.12;"24 шт"
SF50x25-S-M;"ISO 21287";"Двустороннего действия";50;25;Да;"Наружная резьба";M12x1.25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1178;989;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";3241.45;"28 шт"
SF50x30-S;"ISO 21287";"Двустороннего действия";50;30;Да;"Внутренняя резьба";M10;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1178;989;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";3319.12;"21 шт"
SF50x10-S;"ISO 21287";"Двустороннего действия";50;10;Да;"Внутренняя резьба";M10;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1178;989;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";3003.26;"41 шт"
SF40x30-S-M;"ISO 21287";"Двустороннего действия";40;30;Да;"Наружная резьба";M10x1.25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;754;633;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";2750.83;"9 шт"
SF20x20-S;"ISO 21287";"Двустороннего действия";20;20;Да;"Внутренняя резьба";M6;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;188;141;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";1983.19;"3 шт"
SF32x50-S-M;"ISO 21287";"Двустороннего действия";32;50;Да;"Наружная резьба";M10x1.25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;482;414;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";2789.67;"17 шт"
SF32x30-S-M;"ISO 21287";"Двустороннего действия";32;30;Да;"Наружная резьба";M10x1.25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;482;414;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";2569.60;"23 шт"
SF32x15-S-M;"ISO 21287";"Двустороннего действия";32;15;Да;"Наружная резьба";M10x1.25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;482;414;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";2400.02;"23 шт"
SF32x50-S;"ISO 21287";"Двустороннего действия";32;50;Да;"Внутренняя резьба";M8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;482;414;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";2789.67;"18 шт"
SF32x30-S;"ISO 21287";"Двустороннего действия";32;30;Да;"Внутренняя резьба";M8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;482;414;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";2569.60;"6 шт"
SF32x5-S;"ISO 21287";"Двустороннего действия";32;5;Да;"Внутренняя резьба";M8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;482;414;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";2289.99;"5 шт"
SF25x50-S-M;"ISO 21287";"Двустороннего действия";25;50;Да;"Наружная резьба";M8;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;295;247;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";2691.29;"21 шт"
SF25x30-S-M;"ISO 21287";"Двустороннего действия";25;30;Да;"Наружная резьба";M8;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;295;247;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";2434.97;"5 шт"
SF25x15-S-M;"ISO 21287";"Двустороннего действия";25;15;Да;"Наружная резьба";M8;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;295;247;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";2242.09;"12 шт"
SF25x35-S;"ISO 21287";"Двустороннего действия";25;35;Да;"Внутренняя резьба";M6;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;295;247;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";2498.40;"1 шт"
SF20x150-S-M;"ISO 21287";"Двустороннего действия";20;150;Да;"Наружная резьба";M8;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;188;141;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";3431.75;"5 шт"
SF20x50-S-M;"ISO 21287";"Двустороннего действия";20;50;Да;"Наружная резьба";M8;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;188;141;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";2319.76;"10 шт"
SF20x40-S-M;"ISO 21287";"Двустороннего действия";20;40;Да;"Наружная резьба";M8;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;188;141;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";2207.14;"2 шт"
SF20x35-S-M;"ISO 21287";"Двустороннего действия";20;35;Да;"Наружная резьба";M8;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;188;141;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";2150.18;"18 шт"
SF20x30-S-M;"ISO 21287";"Двустороннего действия";20;30;Да;"Наружная резьба";M8;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;188;141;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";2097.11;"9 шт"
SF20x20-S-M;"ISO 21287";"Двустороннего действия";20;20;Да;"Наружная резьба";M8;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;188;141;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";1983.19;"5 шт"
SF20x15-S-M;"ISO 21287";"Двустороннего действия";20;15;Да;"Наружная резьба";M8;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;188;141;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";1927.53;"23 шт"
SF20x5-S-M;"ISO 21287";"Двустороннего действия";20;5;Да;"Наружная резьба";M8;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;188;141;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";1820.08;"1 шт"
SF63x20-S-M;"ISO 21287";"Двустороннего действия";63;20;Да;"Наружная резьба";M12x1.25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";3936.60;"9 шт"
SF63x15-S-M;"ISO 21287";"Двустороннего действия";63;15;Да;"Наружная резьба";M12x1.25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";3835.63;"26 шт"
SF63x10-S-M;"ISO 21287";"Двустороннего действия";63;10;Да;"Наружная резьба";M12x1.25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";3738.54;"6 шт"
SF63x50-S;"ISO 21287";"Двустороннего действия";63;50;Да;"Внутренняя резьба";M10;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";4534.67;"13 шт"
SF63x25-S;"ISO 21287";"Двустороннего действия";63;25;Да;"Внутренняя резьба";M10;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";4034.99;"6 шт"
SF63x20-S;"ISO 21287";"Двустороннего действия";63;20;Да;"Внутренняя резьба";M10;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";3936.60;"1 шт"
SF63x10-S;"ISO 21287";"Двустороннего действия";63;10;Да;"Внутренняя резьба";M10;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";3738.54;"9 шт"
SF50x50-S-M;"ISO 21287";"Двустороннего действия";50;50;Да;"Наружная резьба";M12x1.25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1178;989;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";3637.57;"6 шт"
SF50x15-S-M;"ISO 21287";"Двустороннего действия";50;15;Да;"Наружная резьба";M12x1.25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1178;989;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";3083.52;"8 шт"
SF50x10-S-M;"ISO 21287";"Двустороннего действия";50;10;Да;"Наружная резьба";M12x1.25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1178;989;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";3003.26;"37 шт"
SF50x80-S;"ISO 21287";"Двустороннего действия";50;80;Да;"Внутренняя резьба";M10;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1178;989;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";4110.07;"3 шт"
SF50x50-S;"ISO 21287";"Двустороннего действия";50;50;Да;"Внутренняя резьба";M10;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1178;989;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";3637.57;"4 шт"
SF50x15-S;"ISO 21287";"Двустороннего действия";50;15;Да;"Внутренняя резьба";M10;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1178;989;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";3083.52;"10 шт"
SF40x80-S;"ISO 21287";"Двустороннего действия";40;80;Да;"Внутренняя резьба";M8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;754;633;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";3392.91;"10 шт"
SF40x50-S;"ISO 21287";"Двустороннего действия";40;50;Да;"Внутренняя резьба";M8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;754;633;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";3009.74;"15 шт"
SF40x40-S;"ISO 21287";"Двустороннего действия";40;40;Да;"Внутренняя резьба";M8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;754;633;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";2878.99;"6 шт"
SF40x30-S;"ISO 21287";"Двустороннего действия";40;30;Да;"Внутренняя резьба";M8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;754;633;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";2750.83;"2 шт"
SF40x25-S;"ISO 21287";"Двустороннего действия";40;25;Да;"Внутренняя резьба";M8;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;754;633;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";2686.11;"12 шт"
SF100x100-S-M;"ISO 21287";"Двустороннего действия";100;100;Да;"Наружная резьба";M16x1.5;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;4710;4416;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";11108.19;"10 шт"
SF100x10-S-M;"ISO 21287";"Двустороннего действия";100;10;Да;"Наружная резьба";M16x1.5;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;4710;4416;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";8209.78;"12 шт"
SF80x100-S-M;"ISO 21287";"Двустороннего действия";80;100;Да;"Наружная резьба";M16x1.5;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;3014;2720;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";7308.80;"5 шт"
SF80x50-S;"ISO 21287";"Двустороннего действия";80;50;Да;"Внутренняя резьба";M12;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;3014;2720;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";6313.33;"5 шт"
SF63x60-S-M;"ISO 21287";"Двустороннего действия";63;60;Да;"Наружная резьба";M12x1.25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";4734.02;"5 шт"
SF40x50-S-M;"ISO 21287";"Двустороннего действия";40;50;Да;"Наружная резьба";M10x1.25;"Упругие демпфирующие кольца";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;754;633;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";"TPU, NBR";3009.74;"0 шт"
SF20x45-S;"ISO 21287";"Двустороннего действия";20;45;Да;"Внутренняя резьба";M6;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;188;141;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";2264.10;"0 шт"
SF20x40-S;"ISO 21287";"Двустороннего действия";20;40;Да;"Внутренняя резьба";M6;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;188;141;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";2207.14;"0 шт"
SF20x35-S;"ISO 21287";"Двустороннего действия";20;35;Да;"Внутренняя резьба";M6;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;188;141;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";2150.18;"0 шт"
SF20x30-S;"ISO 21287";"Двустороннего действия";20;30;Да;"Внутренняя резьба";M6;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;188;141;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";2097.11;"0 шт"
SF20x25-S;"ISO 21287";"Двустороннего действия";20;25;Да;"Внутренняя резьба";M6;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;188;141;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";2040.15;"0 шт"
SF20x15-S;"ISO 21287";"Двустороннего действия";20;15;Да;"Внутренняя резьба";M6;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;188;141;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";1927.53;"0 шт"
SF20x10-S;"ISO 21287";"Двустороннего действия";20;10;Да;"Внутренняя резьба";M6;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;188;141;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";1873.16;"0 шт"
SF20x5-S;"ISO 21287";"Двустороннего действия";20;5;Да;"Внутренняя резьба";M6;"Упругие демпфирующие кольца";M5;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;188;141;"Алюминиевый сплав";"Алюминиевый сплав";"Нержавеющая сталь";"TPU, NBR";1820.08;"0 шт"
