headers;"Код заказа";"Соответствует стандарту";Функция;"Диаметр поршня, мм";"Рабочий ход, мм";"Опрос положения";"Исполнение штока";"Резьба на штоке";Демпфирование;"Пневматическое присоединение";"Рабочая среда";"Рабочее давление, МПа";"Рабочая температура, °С";"Развиваемое усилие при выдвижении штока при 0,6 МПа, N";"Развиваемое усилие при втягивании штока при 0,6 МПа, N";"Материал крышек";"Материал корпуса";"Материал штока";"Материал уплотнений";price;stock
FVBC100x450-S;"ISO 15552";"Двустороннего действия";100;450;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;15838.33;"0 шт"
FVBC100x350-S;"ISO 15552";"Двустороннего действия";100;350;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;15909.53;"9 шт"
FVBC100x300-S;"ISO 15552";"Двустороннего действия";100;300;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;14802.72;"21 шт"
FVBC100x125-S;"ISO 15552";"Двустороннего действия";100;125;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;10977.44;"39 шт"
FVBC100x25-S;"ISO 15552";"Двустороннего действия";100;25;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;8797.49;"9 шт"
FVBC80x50-S;"ISO 15552";"Двустороннего действия";80;50;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;3014;2720;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;7610.42;"33 шт"
FVBC63x450-S;"ISO 15552";"Двустороннего действия";63;450;Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;9176.78;"13 шт"
FVBC63x300-S;"ISO 15552";"Двустороннего действия";63;300;Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;8669.33;"6 шт"
FVBC100x80-S;"ISO 15552";"Двустороннего действия";100;80;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;10428.57;"20 шт"
FVBC50x30-S;"ISO 15552";"Двустороннего действия";50;30;Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G1/4;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1178;989;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;4784.51;"5 шт"
FVBC80x60-S;"ISO 15552";"Двустороннего действия";80;60;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;3014;2720;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;8033.73;"6 шт"
FVBC32x320-S;"ISO 15552";"Двустороннего действия";32;320;Да;"Наружная резьба";М10х1.25;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;482;414;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;4785.80;"13 шт"
DNGB-CR-125x...-PPV-A;"ISO 15552";"Двустороннего действия";125;"10 … 2000";Да;"Наружная резьба";М27х2;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;7363;6881;"Нержавеющая сталь SS316";"Нержавеющая сталь SS316";"Нержавеющая сталь SS316";"Полиуретан (PU)";;"0 шт"
LBC250x...-S;"ISO 15552";"Двустороннего действия";250;"10 … 2000";Да;"Наружная резьба";М42х2.0;"Регулируемое пневматическое";G1;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+70;29438;28260;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";TPU;;"0 шт"
LBC200x...-S;"ISO 15552";"Двустороннего действия";200;"10 … 2000";Да;"Наружная резьба";М36х2.0;"Регулируемое пневматическое";G3/4;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+70;18840;18086;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";TPU;;"0 шт"
LBC160x...-S;"ISO 15552";"Двустороннего действия";160;"10 … 2000";Да;"Наружная резьба";М36х2.0;"Регулируемое пневматическое";G3/4;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+70;12058;11304;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";TPU;;"0 шт"
LBC125x...-S;"ISO 15552";"Двустороннего действия";125;"10 … 2000";Да;"Наружная резьба";М27х2.0;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+70;7359;6877;"Алюминиевый сплав";"Алюминиевый сплав";"Сталь S45c с твёрдым хромированием";TPU;;"0 шт"
FVBC80x70-S;"ISO 15552";"Двустороннего действия";80;70;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;3014;2720;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;8033.73;"0 шт"
FVBC40x160-S;"ISO 15552";"Двустороннего действия";40;160;Да;"Наружная резьба";М12х1.25;"Регулируемое пневматическое";G1/4;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;754;633;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;4895.84;"0 шт"
FVBC63x150-S;"ISO 15552";"Двустороннего действия";63;150;Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;6832.42;"0 шт"
FVBC32x500-S;"ISO 15552";"Двустороннего действия";32;500;Да;"Наружная резьба";М10х1.25;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;482;414;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;5686.78;"0 шт"
FVBC63x30-S;"ISO 15552";"Двустороннего действия";63;30;Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;5624.65;"0 шт"
DNGB-CR-80x...-PPV-A;"ISO 15552";"Двустороннего действия";80;"10 … 2000";Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;3016;2721;"Нержавеющая сталь SS316";"Нержавеющая сталь SS316";"Нержавеющая сталь SS316";"Полиуретан (PU)";;"0 шт"
DNGB-CR-50x...-PPV-A;"ISO 15552";"Двустороннего действия";50;"10 … 2000";Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G1/4;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1178;990;"Нержавеющая сталь SS316";"Нержавеющая сталь SS316";"Нержавеющая сталь SS316";"Полиуретан (PU)";;"0 шт"
FVBC32x175-S;"ISO 15552";"Двустороннего действия";32;175;Да;"Наружная резьба";М10х1.25;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;482;414;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;3735.96;"0 шт"
FVBC32x1000-S;"ISO 15552";"Двустороннего действия";32;1000;Да;"Наружная резьба";М10х1.25;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;482;414;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;8687.46;"0 шт"
FVBC32x450-S;"ISO 15552";"Двустороннего действия";32;450;Да;"Наружная резьба";М10х1.25;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;482;414;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;5386.46;"0 шт"
FVBC63x20-S;"ISO 15552";"Двустороннего действия";63;20;Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;5307.49;"0 шт"
FVBC100x700-S;"ISO 15552";"Двустороннего действия";100;700;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;20615.07;"0 шт"
headers;"Код заказа";Функция;"Диаметр поршня, мм";"Рабочий ход, мм";"Опрос положения";"Исполнение штока";"Резьба на штоке";Демпфирование;"Пневматическое присоединение";"Рабочая среда";"Рабочее давление, МПа";"Рабочая температура, °С";"Развиваемое усилие при выдвижении штока при 0,6 МПа, N";"Развиваемое усилие при втягивании штока при 0,6 МПа, N";"Материал крышек";"Материал корпуса";"Материал штока";"Материал уплотнений";price;stock
FVBCD-63-30-CV7106805;"Двустороннего действия";63;30;Нет;"Наружная резьба";М20х1;Нет;G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";"0.06 … 1.0";"-20 … +80";1682;1682;"Алюминиевый сплав";"Алюминиевый сплав";"Легированная сталь";"TPE-U(PU), NBR";17126.50;"0 шт"
headers;"Код заказа";"Соответствует стандарту";Функция;"Диаметр поршня, мм";"Рабочий ход, мм";"Опрос положения";"Исполнение штока";"Резьба на штоке";Демпфирование;"Пневматическое присоединение";"Рабочая среда";"Рабочее давление, МПа";"Рабочая температура, °С";"Развиваемое усилие при выдвижении штока при 0,6 МПа, N";"Развиваемое усилие при втягивании штока при 0,6 МПа, N";"Материал крышек";"Материал корпуса";"Материал штока";"Материал уплотнений";price;stock
FVBC32x70-S;"ISO 15552";"Двустороннего действия";32;70;Да;"Наружная резьба";М10х1.25;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;482;414;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;3135.30;"0 шт"
FVBC50x1000-S;"ISO 15552";"Двустороннего действия";50;1000;Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G1/4;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1178;989;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;12270.66;"0 шт"
FVBC50x900-S;"ISO 15552";"Двустороннего действия";50;900;Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G1/4;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1178;989;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;11418.87;"0 шт"
FVBC50x800-S;"ISO 15552";"Двустороннего действия";50;800;Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G1/4;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1178;989;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;10569.67;"0 шт"
FVBC50x700-S;"ISO 15552";"Двустороннего действия";50;700;Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G1/4;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1178;989;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;9719.18;"0 шт"
FVBC50x600-S;"ISO 15552";"Двустороннего действия";50;600;Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G1/4;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1178;989;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;8868.69;"0 шт"
FVBC50x450-S;"ISO 15552";"Двустороннего действия";50;450;Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G1/4;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1178;989;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;7591.01;"0 шт"
FVBC40x800-S;"ISO 15552";"Двустороннего действия";40;800;Да;"Наружная резьба";М12х1.25;"Регулируемое пневматическое";G1/4;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;754;633;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;8631.79;"0 шт"
FVBC40x700-S;"ISO 15552";"Двустороннего действия";40;700;Да;"Наружная резьба";М12х1.25;"Регулируемое пневматическое";G1/4;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;754;633;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;7945.70;"0 шт"
FVBC40x600-S;"ISO 15552";"Двустороннего действия";40;600;Да;"Наружная резьба";М12х1.25;"Регулируемое пневматическое";G1/4;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;754;633;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;7262.20;"0 шт"
FVBC100x1700-S;"ISO 15552";"Двустороннего действия";100;1700;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;39838.55;"0 шт"
FVBC100x1600-S;"ISO 15552";"Двустороннего действия";100;1600;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;37909.73;"0 шт"
FVBC100x1500-S;"ISO 15552";"Двустороннего действия";100;1500;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;35987.38;"0 шт"
FVBC100x1400-S;"ISO 15552";"Двустороннего действия";100;1400;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;34065.03;"0 шт"
FVBC100x1300-S;"ISO 15552";"Двустороннего действия";100;1300;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;32136.21;"0 шт"
FVBC100x1200-S;"ISO 15552";"Двустороннего действия";100;1200;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;30213.86;"0 шт"
FVBC100x1100-S;"ISO 15552";"Двустороннего действия";100;1100;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;28291.52;"0 шт"
FVBC100x1000-S;"ISO 15552";"Двустороннего действия";100;1000;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;26369.17;"0 шт"
FVBC100x900-S;"ISO 15552";"Двустороннего действия";100;900;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;24440.35;"0 шт"
FVBC100x800-S;"ISO 15552";"Двустороннего действия";100;800;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;22537.42;"0 шт"
FVBC100x600-S;"ISO 15552";"Двустороннего действия";100;600;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;18712.14;"0 шт"
FVBC100x175-S;"ISO 15552";"Двустороннего действия";100;175;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;12075.19;"0 шт"
FVBC80x1500-S;"ISO 15552";"Двустороннего действия";80;1500;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;3014;2720;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;28770.48;"0 шт"
FVBC80x1000-S;"ISO 15552";"Двустороннего действия";80;1000;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;3014;2720;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;20815.72;"0 шт"
FVBC80x900-S;"ISO 15552";"Двустороннего действия";80;900;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;3014;2720;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;19314.09;"0 шт"
FVBC80x800-S;"ISO 15552";"Двустороннего действия";80;800;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;3014;2720;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;17831.88;"0 шт"
FVBC80x700-S;"ISO 15552";"Двустороннего действия";80;700;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;3014;2720;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;16336.72;"0 шт"
FVBC80x600-S;"ISO 15552";"Двустороннего действия";80;600;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;3014;2720;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;14854.50;"0 шт"
FVBC80x350-S;"ISO 15552";"Двустороннего действия";80;350;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;3014;2720;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;12705.62;"0 шт"
FVBC80x150-S;"ISO 15552";"Двустороннего действия";80;150;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;3014;2720;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;9302.35;"0 шт"
FVBC63x1000-S;"ISO 15552";"Двустороннего действия";63;1000;Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;15029.26;"0 шт"
FVBC63x900-S;"ISO 15552";"Двустороннего действия";63;900;Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;13974.24;"0 шт"
FVBC63x800-S;"ISO 15552";"Двустороннего действия";63;800;Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;12897.20;"0 шт"
FVBC63x700-S;"ISO 15552";"Двустороннего действия";63;700;Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;11840.88;"0 шт"
FVBC63x600-S;"ISO 15552";"Двустороннего действия";63;600;Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;10770.32;"0 шт"
FVBC63x350-S;"ISO 15552";"Двустороннего действия";63;350;Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;9262.22;"0 шт"
FVBC100x1900-S;"ISO 15552";"Двустороннего действия";100;1900;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;43683.24;"0 шт"
FVBC100x1800-S;"ISO 15552";"Двустороннего действия";100;1800;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;41760.89;"0 шт"
FVBC80x40-S;"ISO 15552";"Двустороннего действия";80;40;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;3014;2720;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;7610.42;"0 шт"
DNGB-CR-32x...-PPV-A;"ISO 15552";"Двустороннего действия";32;"10 … 2000";Да;"Наружная резьба";М10х1.25;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;483;415;"Нержавеющая сталь SS316";"Нержавеющая сталь SS316";"Нержавеющая сталь SS316";"Полиуретан (PU)";;"0 шт"
FVBC80x20-S;"ISO 15552";"Двустороннего действия";80;20;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;3014;2720;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;7187.12;"0 шт"
DNGB-CR-100x...-PPV-A;"ISO 15552";"Двустороннего действия";100;"10 … 2000";Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;4712;4418;"Нержавеющая сталь SS316";"Нержавеющая сталь SS316";"Нержавеющая сталь SS316";"Полиуретан (PU)";;"0 шт"
DNGB-CR-63x...-PPV-A;"ISO 15552";"Двустороннего действия";63;"10 … 2000";Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1870;1682;"Нержавеющая сталь SS316";"Нержавеющая сталь SS316";"Нержавеющая сталь SS316";"Полиуретан (PU)";;"0 шт"
DNGB-CR-40x...-PPV-A;"ISO 15552";"Двустороннего действия";40;"10 … 2000";Да;"Наружная резьба";М12х1.25;"Регулируемое пневматическое";G1/4;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;754;633;"Нержавеющая сталь SS316";"Нержавеющая сталь SS316";"Нержавеющая сталь SS316";"Полиуретан (PU)";;"0 шт"
FVBC100x170-S;"ISO 15552";"Двустороннего действия";100;170;Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G1/2;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;"4 710";"4 416";Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;12075.19;"0 шт"
FVBC80x...-S;"ISO 15552";"Двустороннего действия";80;"10 … 2000";Да;"Наружная резьба";М20х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;3014;2720;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;;"0 шт"
FVBC63x...-S;"ISO 15552";"Двустороннего действия";63;"10 … 2000";Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G3/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1869;1681;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;;"0 шт"
FVBC50x...-S;"ISO 15552";"Двустороннего действия";50;"10 … 2000";Да;"Наружная резьба";М16х1.5;"Регулируемое пневматическое";G1/4;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;1178;989;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;;"0 шт"
FVBC40x...-S;"ISO 15552";"Двустороннего действия";40;"10 … 2000";Да;"Наружная резьба";М12х1.25;"Регулируемое пневматическое";G1/4;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;754;633;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;;"0 шт"
FVBC32x...-S;"ISO 15552";"Двустороннего действия";32;"10 … 2000";Да;"Наружная резьба";М10х1.25;"Регулируемое пневматическое";G1/8;"Сжатый воздух (степень фильтрации 40 мкм)";0.1...1.0;-20...+80;482;414;Алюминий;Алюминий;"Сталь S45c с твёрдым хромированием";TPU;;"0 шт"
